TransactionID,UserID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID,UserName,Gender,Email,TeacherName,TAge,TGender,Expertise,YearsOfExperience,TeacherRating,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,AgeGroup
TT00112,U00178,CR00021,2025-06-24,0.0,Credit Card,TC00040,gonzaleslisa,Male,robertspencer@outlook.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,18-22
TT00113,U00178,CR00048,2025-08-14,0.0,PayPal,TC00042,gonzaleslisa,Male,robertspencer@outlook.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,18-22
TT00114,U00178,CR00023,2025-02-08,0.0,Credit Card,TC00042,gonzaleslisa,Male,robertspencer@outlook.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,18-22
TT00115,U00178,CR00014,2025-05-16,0.0,Credit Card,TC00042,gonzaleslisa,Male,robertspencer@outlook.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,18-22
TT00116,U00191,CR00043,2025-08-28,0.0,PayPal,TC00042,foleypaul,Male,jeremycole@gmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,33+
TT00117,U00191,CR00058,2025-06-04,0.0,PayPal,TC00040,foleypaul,Male,jeremycole@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,33+
TT00118,U00191,CR00056,2025-06-08,212.39,Credit Card,TC00040,foleypaul,Male,jeremycole@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,33+
TT00119,U00192,CR00054,2025-05-30,0.0,PayPal,TC00042,nathanieldorsey,Male,briannarichardson@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,<18
TT00120,U00192,CR00014,2025-11-14,0.0,Credit Card,TC00042,nathanieldorsey,Male,briannarichardson@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,<18
TT00121,U00192,CR00060,2025-09-06,0.0,Credit Card,TC00040,nathanieldorsey,Male,briannarichardson@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,<18
TT00122,U00192,CR00043,2025-04-21,0.0,Bank Transfer,TC00042,nathanieldorsey,Male,briannarichardson@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,<18
TT00123,U00192,CR00004,2025-11-03,0.0,PayPal,TC00040,nathanieldorsey,Male,briannarichardson@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,<18
TT00124,U00198,CR00041,2025-02-16,53.86,Credit Card,TC00040,brian71,Female,lewismargaret@hotmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,28-32
TT00125,U00198,CR00016,2025-08-27,0.0,Bank Transfer,TC00040,brian71,Female,lewismargaret@hotmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,28-32
TT00126,U00198,CR00032,2025-04-21,0.0,Credit Card,TC00040,brian71,Female,lewismargaret@hotmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,28-32
TT00127,U00198,CR00020,2025-06-20,0.0,PayPal,TC00042,brian71,Female,lewismargaret@hotmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,28-32
TT00128,U00208,CR00036,2025-03-24,0.0,PayPal,TC00040,kingrobin,Female,jamesholt@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,18-22
TT00129,U00208,CR00013,2025-06-18,0.0,PayPal,TC00040,kingrobin,Female,jamesholt@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,18-22
TT00130,U00208,CR00052,2025-08-22,0.0,PayPal,TC00042,kingrobin,Female,jamesholt@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,18-22
TT00131,U00208,CR00047,2025-10-29,89.59,Credit Card,TC00040,kingrobin,Female,jamesholt@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,18-22
TT00132,U00208,CR00025,2025-03-16,299.57,Credit Card,TC00040,kingrobin,Female,jamesholt@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,18-22
TT00133,U00216,CR00059,2025-03-16,0.0,Bank Transfer,TC00042,taylorelizabeth,Male,peckamy@outlook.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,23-27
TT00134,U00216,CR00054,2025-11-29,0.0,Bank Transfer,TC00042,taylorelizabeth,Male,peckamy@outlook.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,23-27
TT00135,U00216,CR00036,2025-05-08,0.0,Bank Transfer,TC00040,taylorelizabeth,Male,peckamy@outlook.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,23-27
TT00136,U00216,CR00024,2025-05-01,117.68,PayPal,TC00040,taylorelizabeth,Male,peckamy@outlook.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,23-27
TT00137,U00216,CR00017,2025-12-30,0.0,Credit Card,TC00040,taylorelizabeth,Male,peckamy@outlook.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,23-27
TT00138,U00220,CR00010,2025-04-19,0.0,PayPal,TC00042,laura88,Male,dlewis@hotmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,18-22
TT00139,U00220,CR00014,2025-04-25,0.0,Bank Transfer,TC00040,laura88,Male,dlewis@hotmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,18-22
TT00140,U00220,CR00017,2025-04-16,0.0,PayPal,TC00042,laura88,Male,dlewis@hotmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,18-22
TT00141,U00220,CR00003,2025-04-08,0.0,PayPal,TC00040,laura88,Male,dlewis@hotmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,18-22
TT00142,U00238,CR00012,2025-03-25,487.92,Bank Transfer,TC00040,joshuaescobar,Female,isaiahwest@outlook.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,23-27
TT00143,U00238,CR00041,2025-11-20,53.86,Credit Card,TC00040,joshuaescobar,Female,isaiahwest@outlook.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,23-27
TT00144,U00238,CR00001,2025-08-24,472.28,PayPal,TC00040,joshuaescobar,Female,isaiahwest@outlook.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,23-27
TT00145,U00238,CR00052,2025-10-27,0.0,PayPal,TC00040,joshuaescobar,Female,isaiahwest@outlook.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,23-27
TT00146,U00238,CR00002,2025-10-06,0.0,PayPal,TC00040,joshuaescobar,Female,isaiahwest@outlook.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,23-27
TT00147,U00251,CR00043,2025-04-16,0.0,Bank Transfer,TC00040,summersjamie,Female,daniel37@outlook.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,28-32
TT00148,U00251,CR00059,2025-04-11,0.0,Credit Card,TC00042,summersjamie,Female,daniel37@outlook.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,28-32
TT00149,U00251,CR00040,2025-01-04,327.99,PayPal,TC00040,summersjamie,Female,daniel37@outlook.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,28-32
TT00150,U00260,CR00060,2025-06-08,0.0,Bank Transfer,TC00042,heather26,Male,denisesmith@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,33+
TT00151,U00260,CR00006,2025-01-15,276.37,Bank Transfer,TC00042,heather26,Male,denisesmith@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,33+
TT00152,U00260,CR00039,2025-09-15,346.71,Bank Transfer,TC00040,heather26,Male,denisesmith@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,33+
TT00153,U00260,CR00028,2025-02-08,0.78,Bank Transfer,TC00042,heather26,Male,denisesmith@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,33+
TT00154,U00260,CR00026,2025-11-23,0.0,Credit Card,TC00042,heather26,Male,denisesmith@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,33+
TT00155,U00265,CR00004,2025-12-20,0.0,Credit Card,TC00040,william96,Male,kristenmaxwell@hotmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,<18
TT00156,U00265,CR00010,2025-01-14,0.0,PayPal,TC00040,william96,Male,kristenmaxwell@hotmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,<18
TT00157,U00265,CR00059,2025-03-22,0.0,Bank Transfer,TC00040,william96,Male,kristenmaxwell@hotmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,<18
TT00158,U00265,CR00042,2025-04-24,0.0,Bank Transfer,TC00042,william96,Male,kristenmaxwell@hotmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,<18
TT00159,U00265,CR00060,2025-02-25,0.0,PayPal,TC00042,william96,Male,kristenmaxwell@hotmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,<18
TT00160,U00272,CR00051,2025-06-10,37.89,Credit Card,TC00040,wvasquez,Male,ashley40@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,23-27
TT00161,U00272,CR00022,2025-06-20,0.0,Credit Card,TC00042,wvasquez,Male,ashley40@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,23-27
TT00162,U00272,CR00044,2025-08-24,119.04,Credit Card,TC00042,wvasquez,Male,ashley40@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,23-27
TT00163,U00282,CR00007,2025-12-20,0.0,PayPal,TC00042,eandrews,Male,jeremy00@outlook.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,18-22
TT00164,U00282,CR00020,2025-06-11,0.0,PayPal,TC00040,eandrews,Male,jeremy00@outlook.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,18-22
TT00165,U00282,CR00029,2025-03-07,0.0,Bank Transfer,TC00042,eandrews,Male,jeremy00@outlook.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,18-22
TT00166,U00282,CR00014,2025-11-18,0.0,Bank Transfer,TC00042,eandrews,Male,jeremy00@outlook.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,18-22
TT00167,U00282,CR00046,2025-04-11,248.1,PayPal,TC00042,eandrews,Male,jeremy00@outlook.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,18-22
TT00168,U00292,CR00005,2025-10-04,0.0,Bank Transfer,TC00040,andrewbrown,Male,natalie44@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,33+
TT00169,U00292,CR00038,2025-04-04,342.61,Bank Transfer,TC00040,andrewbrown,Male,natalie44@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,33+
TT00170,U00293,CR00028,2025-11-13,0.78,Bank Transfer,TC00042,brian93,Female,reyesangela@gmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,23-27
TT00171,U00293,CR00016,2025-12-10,0.0,Bank Transfer,TC00042,brian93,Female,reyesangela@gmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,23-27
TT00172,U00293,CR00025,2025-01-22,299.57,Credit Card,TC00040,brian93,Female,reyesangela@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,23-27
TT00173,U00293,CR00049,2025-01-15,415.51,Credit Card,TC00042,brian93,Female,reyesangela@gmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,23-27
TT00174,U00298,CR00059,2025-08-22,0.0,PayPal,TC00040,steven02,Male,torresjoseph@outlook.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,28-32
TT00175,U00298,CR00026,2025-09-12,0.0,PayPal,TC00042,steven02,Male,torresjoseph@outlook.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,28-32
TT00176,U00298,CR00039,2025-07-16,346.71,Credit Card,TC00040,steven02,Male,torresjoseph@outlook.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,28-32
TT00177,U00298,CR00040,2025-01-06,327.99,PayPal,TC00042,steven02,Male,torresjoseph@outlook.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,28-32
TT00178,U00301,CR00003,2025-06-10,0.0,Bank Transfer,TC00040,shale,Male,zprice@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,23-27
TT00179,U00301,CR00037,2025-07-24,0.0,Bank Transfer,TC00040,shale,Male,zprice@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,23-27
TT00180,U00301,CR00049,2025-04-24,415.51,PayPal,TC00040,shale,Male,zprice@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,23-27
TT00181,U00301,CR00030,2025-01-12,0.0,Bank Transfer,TC00042,shale,Male,zprice@gmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,23-27
TT00182,U00303,CR00014,2025-04-06,0.0,PayPal,TC00040,fcollins,Male,benjamin32@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,33+
TT00183,U00303,CR00053,2025-04-08,0.0,PayPal,TC00042,fcollins,Male,benjamin32@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,33+
TT00184,U00303,CR00039,2025-08-15,346.71,PayPal,TC00042,fcollins,Male,benjamin32@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,33+
TT00185,U00310,CR00010,2025-04-23,0.0,Credit Card,TC00042,davidbarrera,Female,aray@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,23-27
TT00186,U00310,CR00023,2025-04-04,0.0,PayPal,TC00040,davidbarrera,Female,aray@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,23-27
TT00187,U00310,CR00037,2025-09-07,0.0,PayPal,TC00040,davidbarrera,Female,aray@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,23-27
TT00188,U00315,CR00051,2025-10-16,37.89,Bank Transfer,TC00040,stephanie14,Female,desireereese@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,28-32
TT00189,U00315,CR00045,2025-12-26,0.0,PayPal,TC00040,stephanie14,Female,desireereese@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,28-32
TT00190,U00315,CR00060,2025-08-30,0.0,Credit Card,TC00040,stephanie14,Female,desireereese@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,28-32
TT00191,U00321,CR00043,2025-05-06,0.0,PayPal,TC00040,mhammond,Male,tsosa@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,28-32
TT00192,U00321,CR00047,2025-01-04,89.59,PayPal,TC00040,mhammond,Male,tsosa@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,28-32
TT00193,U00321,CR00049,2025-10-19,415.51,Bank Transfer,TC00042,mhammond,Male,tsosa@gmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,28-32
TT00194,U00322,CR00041,2025-06-26,53.86,Credit Card,TC00040,idillon,Male,wmoore@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,23-27
TT00195,U00322,CR00048,2025-06-26,0.0,Bank Transfer,TC00040,idillon,Male,wmoore@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,23-27
TT00196,U00322,CR00022,2025-05-11,0.0,Credit Card,TC00040,idillon,Male,wmoore@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,23-27
TT00197,U00323,CR00005,2025-03-02,0.0,Credit Card,TC00042,irichard,Female,robertsrobyn@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,18-22
TT00198,U00323,CR00036,2025-03-11,0.0,Credit Card,TC00040,irichard,Female,robertsrobyn@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,18-22
TT00199,U00323,CR00016,2025-02-01,0.0,PayPal,TC00040,irichard,Female,robertsrobyn@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,18-22
TT00200,U00323,CR00033,2025-02-09,0.0,Bank Transfer,TC00040,irichard,Female,robertsrobyn@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,18-22
TT00201,U00328,CR00042,2025-01-18,0.0,Credit Card,TC00042,glennmoore,Female,kathygrimes@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,28-32
TT00202,U00328,CR00003,2025-06-06,0.0,Credit Card,TC00042,glennmoore,Female,kathygrimes@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,28-32
TT00203,U00328,CR00041,2025-07-01,53.86,Bank Transfer,TC00040,glennmoore,Female,kathygrimes@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,28-32
TT00204,U00328,CR00004,2025-09-21,0.0,PayPal,TC00040,glennmoore,Female,kathygrimes@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,28-32
TT00205,U00328,CR00036,2025-04-02,0.0,Bank Transfer,TC00042,glennmoore,Female,kathygrimes@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,28-32
TT00206,U00329,CR00060,2025-01-26,0.0,Bank Transfer,TC00042,ellisangela,Female,piercefrederick@gmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,18-22
TT00207,U00329,CR00021,2025-09-29,0.0,Credit Card,TC00042,ellisangela,Female,piercefrederick@gmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,18-22
TT00208,U00329,CR00049,2025-03-25,415.51,PayPal,TC00042,ellisangela,Female,piercefrederick@gmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,18-22
TT00209,U00330,CR00051,2025-12-12,37.89,Bank Transfer,TC00042,jsherman,Female,paulirwin@hotmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,<18
